DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
N,16ONT399,SM2120B,9/7/2016 8:40,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-004,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,6.216,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,16ONT399,WA,N,Field,,R1609343,9/7/2016 7:30,16ONT399,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT399,E365.1,9/16/2016 12:53,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/12/2016 15:34,NA,NA,ALSRNY,quant,R1609343-004,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.004,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,16ONT399,WA,N,Field,,R1609343,9/7/2016 7:30,16ONT399,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,270700-LCS1,E365.1,9/16/2016 12:33,D,NA,initial,WQ,LB,NA,NA,1,METHOD,9/12/2016 15:34,NA,NA,ALSRNY,quant,R1609343-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0242,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.0242,97,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/12/2016 15:34,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,270700-LCS1,E365.1,9/16/2016 12:33,T,NA,initial,WQ,LB,NA,NA,1,METHOD,9/12/2016 15:34,NA,NA,ALSRNY,quant,R1609343-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0242,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.0242,97,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/12/2016 15:34,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,270700-MB1,E365.1,9/16/2016 12:32,D,NA,initial,WQ,LB,NA,NA,1,METHOD,9/12/2016 15:34,NA,NA,ALSRNY,quant,R1609343-MB1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.002,0.002,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/12/2016 15:34,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,270700-MB1,E365.1,9/16/2016 12:32,T,NA,initial,WQ,LB,NA,NA,1,METHOD,9/12/2016 15:34,NA,NA,ALSRNY,quant,R1609343-MB1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.002,0.002,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/12/2016 15:34,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,270831-LCS1,E351.2,9/14/2016 15:00,T,NA,initial,WQ,LB,NA,NA,1,METHOD,9/13/2016 14:20,NA,NA,ALSRNY,quant,R1609343-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.54,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,2.5,2.54,102,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/13/2016 14:20,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,270831-MB1,E351.2,9/14/2016 14:59,T,NA,initial,WQ,LB,NA,NA,1,METHOD,9/13/2016 14:20,NA,NA,ALSRNY,quant,R1609343-MB1,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",NA,NA,TRG,Yes,N,U,NA,U,NA,0.08,0.08,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/13/2016 14:20,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,513654-LCS1,SM 2320 B,9/9/2016 17:34,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-LCS1,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",18.8,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,20,18.8,94,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/9/2016 17:34,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,513654-MB1,SM 2320 B,9/9/2016 17:34,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-MB1,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",NA,NA,TRG,Yes,N,U,NA,U,NA,1,1,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/9/2016 17:34,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514421-LCS1,SM5310B,9/15/2016 12:35,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-LCS1,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,10.7,NA,SC,Yes,Y,,NA,,NA,0.2,NA,1,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,10,10.7,107,NA,NA,NA,NA,,81,118,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/15/2016 12:35,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514421-MB1,SM5310B,9/15/2016 12:13,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-MB1,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,NA,NA,TRG,Yes,N,U,NA,U,NA,0.2,0.2,1,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/15/2016 12:13,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514440-LCS1,E353.2,9/15/2016 17:05,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0961,NA,SC,Yes,Y,,NA,,NA,0.0014,NA,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,,NA,0.1,0.0961,96,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/15/2016 17:05,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514440-MB1,E353.2,9/15/2016 17:04,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0014,0.0014,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/15/2016 17:04,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514447-LCS2,E353.2,9/15/2016 17:38,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0971,NA,SC,Yes,Y,,NA,,NA,0.0014,NA,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,,NA,0.1,0.0971,97,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/15/2016 17:38,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514447-MB2,E353.2,9/15/2016 17:37,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-MB2,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0014,0.0014,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/15/2016 17:37,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514668-LCS1,D6919-09,9/16/2016 22:50,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.487,NA,SC,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,0.5,0.487,97,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1609343,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1609343,9/16/2016 22:50,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,514668-MB1,D6919-09,9/16/2016 19:59,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609343-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",NA,NA,TRG,Yes,N,U,NA,U,NA,6.00E-04,6.00E-04,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1609343,ALSRNY,Method Blank,WQ,LB,Lab,,R1609343,9/16/2016 19:59,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,E365.1,9/21/2016 12:56,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/19/2016 18:50,NA,NA,ALSRNY,quant,R1609434-003,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0177,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,SM 2320 B,9/9/2016 23:59,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-003,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",125,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,D6919-09,9/21/2016 13:22,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-003,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0151,NA,TRG,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,SM5310C,9/16/2016 21:23,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-003,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,13.6,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,SM10200H,9/14/2016 14:57,T,NA,initial,WA,LB,NA,NA,20,,,NA,NA,ALSRNY,quant,R1609434-003,NA,200,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,156,NA,TRG,Yes,Y,,NA,,NA,NA,NA,4,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,SM2120B,9/8/2016 15:55,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-003,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,60,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,E353.2,9/15/2016 17:48,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-003,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0041,NA,TRG,Yes,Y,,NA,,NA,0.0014,NA,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,E351.2,9/14/2016 15:13,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/13/2016 14:20,NA,NA,ALSRNY,quant,R1609434-003,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.94,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,SM2120B,9/8/2016 15:55,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-003,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,8.469,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT303,E365.1,9/21/2016 13:57,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/19/2016 18:50,NA,NA,ALSRNY,quant,R1609434-003,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0806,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT303,WA,N,Field,,R1609434,9/7/2016 11:20,16ONT303,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,E365.1,9/21/2016 12:57,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/19/2016 18:50,NA,NA,ALSRNY,quant,R1609434-004,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0084,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,SM 2320 B,9/9/2016 23:59,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-004,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",73.6,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,D6919-09,9/21/2016 13:40,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-004,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0117,NA,TRG,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,SM5310C,9/16/2016 21:44,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-004,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,13.7,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,SM10200H,9/14/2016 14:57,T,NA,initial,WA,LB,NA,NA,20,,,NA,NA,ALSRNY,quant,R1609434-004,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,85.7,NA,TRG,Yes,Y,,NA,,NA,NA,NA,3.2,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,SM2120B,9/8/2016 15:55,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-004,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,40,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,E353.2,9/15/2016 17:49,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-004,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0059,NA,TRG,Yes,Y,,NA,,NA,0.0014,NA,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,E351.2,9/14/2016 15:13,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/13/2016 14:20,NA,NA,ALSRNY,quant,R1609434-004,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",1.03,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT305,SM2120B,9/8/2016 15:55,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1609434-004,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,8.601,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R1609434,ALSRNY,16ONT305,WA,N,Field,,R1609434,9/7/2016 9:30,16ONT305,NA,NA,NA,NA,NA,9/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
