DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
N,17ALG313 Diss,E365.1,9/26/2017 12:07,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-030,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0117,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG313 Diss,WA,N,Field,,R1708701,9/12/2017 15:25,17ALG313 Diss,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17ALG313DUP,SM 2320 B,9/23/2017 23:28,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-029DUP,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",96,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,95.2,NA,NA,NA,95.2,NA,NA,NA,<1,NA,NA,20,NA,NA,NA,R1708701,ALSRNY,17ALG313,WA,LR,Lab,17ALG313,R1708701,9/12/2017 15:25,17ALG313,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314,D6919-09,9/22/2017 19:08,T,NA,initial,WA,LB,NA,NA,4,,,NA,NA,ALSRNY,quant,R1708701-031,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",2.39,NA,TRG,Yes,Y,,NA,,NA,0.004,NA,0.02,mg/l,mg/l,NA,0.004,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314,SM5310C,9/28/2017 1:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-031,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,7.1,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314,SM2120B,9/15/2017 13:10,T,NA,initial,WA,LB,NA,NA,5,,,NA,NA,ALSRNY,quant,R1708701-031,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",60,NA,TRG,Yes,Y,,NA,,NA,NA,NA,5,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314,E353.2,9/22/2017 12:09,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-031,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0206,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314,E351.2,9/26/2017 12:06,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/25/2017 12:00,NA,NA,ALSRNY,quant,R1708701-031,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.53,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314,SM2120B,9/19/2017 13:50,T,NA,initial,WA,LB,NA,NA,5,,,NA,NA,ALSRNY,quant,R1708701-031,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.62,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314,E365.1,9/26/2017 16:17,T,NA,initial,WA,LB,NA,NA,20,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-031,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.789,NA,TRG,Yes,Y,,NA,,NA,0.04,NA,0.06,mg/l,mg/l,NA,0.04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG314 Diss,E365.1,9/26/2017 12:09,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-032,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0312,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG314 Diss,WA,N,Field,,R1708701,9/12/2017 15:30,17ALG314 Diss,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,SM 2320 B,9/23/2017 23:34,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-033,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",91.6,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,D6919-09,9/21/2017 22:40,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-033,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0071,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,SM5310C,9/28/2017 2:33,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-033,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,3.7,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,SM10200H,9/22/2017 10:00,T,NA,initial,WA,LB,NA,NA,4,,,NA,NA,ALSRNY,quant,R1708701-033,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,7.25,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.64,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,SM2120B,9/15/2017 13:10,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-033,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",15,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,E353.2,9/22/2017 12:10,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-033,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,7.00E-04,7.00E-04,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,E351.2,9/26/2017 12:06,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/25/2017 12:00,NA,NA,ALSRNY,quant,R1708701-033,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.41,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,SM2120B,9/19/2017 13:50,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-033,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.91,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315,E365.1,9/26/2017 13:07,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-033,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0153,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG315 Diss,E365.1,9/26/2017 12:10,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-034,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0085,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG315 Diss,WA,N,Field,,R1708701,9/12/2017 15:50,17ALG315 Diss,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17ALG315DUP,SM 2320 B,9/23/2017 23:41,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-033DUP,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",92,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,91.6,NA,NA,NA,91.6,NA,NA,NA,<1,NA,NA,20,NA,NA,NA,R1708701,ALSRNY,17ALG315,WA,LR,Lab,17ALG315,R1708701,9/12/2017 15:50,17ALG315,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316,D6919-09,9/22/2017 19:33,T,NA,initial,WA,LB,NA,NA,4,,,NA,NA,ALSRNY,quant,R1708701-035,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",1.98,NA,TRG,Yes,Y,,NA,,NA,0.004,NA,0.02,mg/l,mg/l,NA,0.004,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316,SM5310C,9/28/2017 2:54,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-035,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,3.6,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316,SM2120B,9/15/2017 13:10,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-035,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",24,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316,E353.2,9/22/2017 12:11,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-035,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0083,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316,E351.2,9/26/2017 12:07,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/25/2017 12:00,NA,NA,ALSRNY,quant,R1708701-035,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.19,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316,SM2120B,9/19/2017 13:50,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-035,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.71,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316,E365.1,9/26/2017 16:19,T,NA,initial,WA,LB,NA,NA,10,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-035,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.457,NA,TRG,Yes,Y,,NA,,NA,0.02,NA,0.03,mg/l,mg/l,NA,0.02,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG316 Diss,E365.1,9/26/2017 16:11,D,NA,initial,WA,LB,NA,NA,10,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-036,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.358,NA,TRG,Yes,Y,,NA,,NA,0.02,NA,0.03,mg/l,mg/l,NA,0.02,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG316 Diss,WA,N,Field,,R1708701,9/12/2017 15:55,17ALG316 Diss,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,SM 2320 B,9/23/2017 23:15,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-025,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",70,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,D6919-09,9/21/2017 19:45,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-025,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",NA,NA,TRG,Yes,N,U,NA,U,NA,8.00E-04,8.00E-04,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,SM5310C,9/28/2017 0:28,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-025,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,4.2,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,SM10200H,9/22/2017 10:00,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-025,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,5.15,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.16,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,SM2120B,9/15/2017 13:10,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-025,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",15,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,E353.2,9/22/2017 12:04,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-025,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,7.00E-04,7.00E-04,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,E351.2,9/26/2017 12:04,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/25/2017 12:00,NA,NA,ALSRNY,quant,R1708701-025,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.35,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,SM2120B,9/19/2017 13:50,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1708701-025,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.88,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG311,E365.1,9/26/2017 13:02,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/21/2017 16:50,NA,NA,ALSRNY,quant,R1708701-025,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0122,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1708701,ALSRNY,17ALG311,WA,N,Field,,R1708701,9/12/2017 16:15,17ALG311,NA,NA,NA,NA,NA,9/15/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
