sys_sample_code,site,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers
13-WALK-46.6-07112018-W,13-WALK-46.,Copper,7/11/2018,7440-50-8,TRUE,2.9,ug/l,0.66,ug/l,1,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,HARDNESS (AS CACO3),7/11/2018,HARD,TRUE,211,mg/l,NA,mg/l,6.62,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,Iron,7/11/2018,7439-89-6,TRUE,486,ug/l,13,ug/l,100,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,Lead,7/11/2018,7439-92-1,TRUE,0.61,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-WALK-46.6-07112018-W,13-WALK-46.,Magnesium,7/11/2018,7439-95-4,TRUE,18200,ug/l,29,ug/l,1000,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,Nickel,7/11/2018,7440-02-0,TRUE,2.1,ug/l,0.26,ug/l,1,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,Nitrate+Nitrite as Nitrogen,7/11/2018,NO3NO2N,TRUE,0.698,mg/l,7.00E-04,mg/l,0.002,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,Nitrogen,7/11/2018,KN,TRUE,1.41,mg/l,NA,mg/l,0.2,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,"Nitrogen, ammonia (As N)",7/11/2018,7664-41-7,TRUE,0.0314,mg/l,8.00E-04,mg/l,0.005,,J,estimated value due to Equipment Blank error
13-WALK-46.6-07112018-W,13-WALK-46.,"NITROGEN, KJELDAHL, TOTAL",7/11/2018,KN,TRUE,0.71,mg/l,0.08,mg/l,0.2,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,"NITROGEN, NITRATE (AS N)",7/11/2018,14797-55-8,TRUE,0.686,mg/l,NA,mg/l,0.01,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,"NITROGEN, NITRITE",7/11/2018,14797-65-0,TRUE,0.011,mg/l,0.007,mg/l,0.01,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,TRUE,0.0914,mg/l,0.002,mg/l,0.005,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,Silver,7/11/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-46.6-07112018-W,13-WALK-46.,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,TRUE,363,mg/l,4,mg/l,10,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,TURBIDITY,7/11/2018,TURB,TRUE,12.6,ntu,0.06,ntu,0.1,,A,
13-WALK-46.6-07112018-W,13-WALK-46.,Zinc,7/11/2018,7440-66-6,TRUE,7,ug/l,2.5,ug/l,5,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,"ALKALINITY, TOTAL (AS CaCO3)",7/25/2018,ALK,TRUE,79.2,mg/l,1,mg/l,2,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Aluminum,7/25/2018,7429-90-5,TRUE,1170,ug/l,23,ug/l,100,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Arsenic,7/25/2018,7440-38-2,TRUE,2,ug/l,0.39,ug/l,1,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Cadmium,7/25/2018,7440-43-9,TRUE,0.066,ug/l,0.064,ug/l,1,J,J,estimated value due to lab error
13-WALK-46.6-07252018-WS,13-WALK-46.,Calcium,7/25/2018,7440-70-2,TRUE,30600,ug/l,110,ug/l,1000,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,CHLORIDE (AS CL),7/25/2018,16887-00-6,TRUE,65.5,mg/l,0.2,mg/l,2,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Chlorophyll A,7/25/2018,479-61-8,TRUE,12.9,ug/l,NA,ug/l,0.64,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Copper,7/25/2018,7440-50-8,TRUE,5.1,ug/l,0.66,ug/l,1,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,HARDNESS (AS CACO3),7/25/2018,HARD,TRUE,113,mg/l,NA,mg/l,6.62,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Iron,7/25/2018,7439-89-6,TRUE,2740,ug/l,13,ug/l,100,N,R,lab error
13-WALK-46.6-07252018-WS,13-WALK-46.,Lead,7/25/2018,7439-92-1,TRUE,2.7,ug/l,0.067,ug/l,1,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Magnesium,7/25/2018,7439-95-4,TRUE,8810,ug/l,29,ug/l,1000,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Nickel,7/25/2018,7440-02-0,TRUE,3.3,ug/l,0.26,ug/l,1,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Nitrate+Nitrite as Nitrogen,7/25/2018,NO3NO2N,TRUE,0.634,mg/l,7.00E-04,mg/l,0.002,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Nitrogen,7/25/2018,KN,TRUE,1.49,mg/l,NA,mg/l,0.2,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,"Nitrogen, ammonia (As N)",7/25/2018,7664-41-7,TRUE,0.0606,mg/l,8.00E-04,mg/l,0.005,,R,Equipment Blank error ; Precision error
13-WALK-46.6-07252018-WS,13-WALK-46.,"NITROGEN, KJELDAHL, TOTAL",7/25/2018,KN,TRUE,0.86,mg/l,0.08,mg/l,0.2,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,"NITROGEN, NITRATE (AS N)",7/25/2018,14797-55-8,TRUE,0.621,mg/l,NA,mg/l,0.01,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,"NITROGEN, NITRITE",7/25/2018,14797-65-0,TRUE,0.013,mg/l,0.007,mg/l,0.01,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,"PHOSPHORUS, TOTAL (AS P)",7/25/2018,7723-14-0,TRUE,0.145,mg/l,0.01,mg/l,0.025,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Silver,7/25/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-46.6-07252018-WS,13-WALK-46.,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/25/2018,TDS,TRUE,245,mg/l,4,mg/l,10,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,TURBIDITY,7/25/2018,TURB,TRUE,51.8,ntu,0.06,ntu,0.1,,A,
13-WALK-46.6-07252018-WS,13-WALK-46.,Zinc,7/25/2018,7440-66-6,TRUE,24.1,ug/l,2.5,ug/l,5,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,"ALKALINITY, TOTAL (AS CaCO3)",8/15/2018,ALK,TRUE,82,mg/l,1,mg/l,2,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Aluminum,8/15/2018,7429-90-5,TRUE,1200,ug/l,46,ug/l,200,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Arsenic,8/15/2018,7440-38-2,TRUE,2.3,ug/l,0.39,ug/l,1,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Cadmium,8/15/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-46.6-08152018-W,13-WALK-46.,Calcium,8/15/2018,7440-70-2,TRUE,35300,ug/l,110,ug/l,1000,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,CHLORIDE (AS CL),8/15/2018,16887-00-6,TRUE,41.4,mg/l,0.2,mg/l,2,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Chlorophyll A,8/15/2018,479-61-8,TRUE,2.31,ug/l,NA,ug/l,0.08,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Copper,8/15/2018,7440-50-8,TRUE,5.4,ug/l,0.66,ug/l,1,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,HARDNESS (AS CACO3),8/15/2018,HARD,TRUE,123,mg/l,NA,mg/l,6.62,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Iron,8/15/2018,7439-89-6,TRUE,2560,ug/l,13,ug/l,100,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Lead,8/15/2018,7439-92-1,TRUE,2.3,ug/l,0.067,ug/l,1,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Magnesium,8/15/2018,7439-95-4,TRUE,8410,ug/l,29,ug/l,1000,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Nickel,8/15/2018,7440-02-0,TRUE,3.6,ug/l,0.26,ug/l,1,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Nitrate+Nitrite as Nitrogen,8/15/2018,NO3NO2N,TRUE,1.22,mg/l,7.00E-04,mg/l,0.002,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Nitrogen,8/15/2018,KN,TRUE,2.65,mg/l,NA,mg/l,0.1,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,"Nitrogen, ammonia (As N)",8/15/2018,7664-41-7,TRUE,0.0715,mg/l,8.00E-04,mg/l,0.005,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,"NITROGEN, KJELDAHL, TOTAL",8/15/2018,KN,TRUE,1.43,mg/l,0.08,mg/l,0.1,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,TRUE,1.2,mg/l,NA,mg/l,0.01,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,"NITROGEN, NITRITE",8/15/2018,14797-65-0,TRUE,0.018,mg/l,0.007,mg/l,0.01,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,TRUE,0.257,mg/l,0.02,mg/l,0.05,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Silver,8/15/2018,7440-22-4,TRUE,0.096,ug/l,0.039,ug/l,1,J,J,estimated value due to lab error
13-WALK-46.6-08152018-W,13-WALK-46.,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,TRUE,228,mg/l,4,mg/l,10,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,TURBIDITY,8/15/2018,TURB,TRUE,39.3,ntu,0.06,ntu,0.1,,A,
13-WALK-46.6-08152018-W,13-WALK-46.,Zinc,8/15/2018,7440-66-6,TRUE,25.8,ug/l,2.5,ug/l,5,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,"ALKALINITY, TOTAL (AS CaCO3)",9/6/2018,ALK,TRUE,138,mg/l,1,mg/l,2,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Aluminum,9/6/2018,7429-90-5,TRUE,259,ug/l,23,ug/l,100,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Arsenic,9/6/2018,7440-38-2,TRUE,1.8,ug/l,0.39,ug/l,1,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Cadmium,9/6/2018,7440-43-9,TRUE,0.14,ug/l,0.064,ug/l,1,J,J,estimated value due to lab error
13-WALK-46.6-09062018-W,13-WALK-46.,Calcium,9/6/2018,7440-70-2,TRUE,51800,ug/l,110,ug/l,1000,E,J,estimated value due to lab error
13-WALK-46.6-09062018-W,13-WALK-46.,CHLORIDE (AS CL),9/6/2018,16887-00-6,TRUE,93.1,mg/l,0.5,mg/l,8,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Chlorophyll A,9/6/2018,479-61-8,TRUE,2.39,ug/l,NA,ug/l,0.08,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Copper,9/6/2018,7440-50-8,TRUE,5.9,ug/l,0.66,ug/l,1,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,HARDNESS (AS CACO3),9/6/2018,HARD,TRUE,194,mg/l,NA,mg/l,6.62,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Iron,9/6/2018,7439-89-6,TRUE,796,ug/l,13,ug/l,100,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Lead,9/6/2018,7439-92-1,TRUE,0.8,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-WALK-46.6-09062018-W,13-WALK-46.,Magnesium,9/6/2018,7439-95-4,TRUE,15600,ug/l,29,ug/l,1000,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Nickel,9/6/2018,7440-02-0,TRUE,2.1,ug/l,0.26,ug/l,1,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Nitrate+Nitrite as Nitrogen,9/6/2018,NO3NO2N,TRUE,4.11,mg/l,0.004,mg/l,0.01,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Nitrogen,9/6/2018,KN,TRUE,4.96,mg/l,NA,mg/l,0.1,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,"Nitrogen, ammonia (As N)",9/6/2018,7664-41-7,TRUE,0.0502,mg/l,8.00E-04,mg/l,0.005,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,"NITROGEN, KJELDAHL, TOTAL",9/6/2018,KN,TRUE,0.85,mg/l,0.08,mg/l,0.1,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,"NITROGEN, NITRATE (AS N)",9/6/2018,14797-55-8,TRUE,4.1,mg/l,NA,mg/l,0.01,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,"NITROGEN, NITRITE",9/6/2018,14797-65-0,TRUE,0.015,mg/l,0.007,mg/l,0.01,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,"PHOSPHORUS, TOTAL (AS P)",9/6/2018,7723-14-0,TRUE,0.304,mg/l,0.02,mg/l,0.05,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Silver,9/6/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-46.6-09062018-W,13-WALK-46.,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/6/2018,TDS,TRUE,367,mg/l,4,mg/l,10,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,TURBIDITY,9/6/2018,TURB,TRUE,11.2,ntu,0.06,ntu,0.1,,A,
13-WALK-46.6-09062018-W,13-WALK-46.,Zinc,9/6/2018,7440-66-6,TRUE,13.6,ug/l,2.5,ug/l,5,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,"ALKALINITY, TOTAL (AS CaCO3)",10/4/2018,ALK,TRUE,74.8,mg/l,1,mg/l,2,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Aluminum,10/4/2018,7429-90-5,TRUE,828,ug/l,23,ug/l,100,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Arsenic,10/4/2018,7440-38-2,TRUE,1.8,ug/l,0.39,ug/l,1,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Cadmium,10/4/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-46.6-10042018-W,13-WALK-46.,Calcium,10/4/2018,7440-70-2,TRUE,28100,ug/l,110,ug/l,1000,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,CHLORIDE (AS CL),10/4/2018,16887-00-6,TRUE,31.5,mg/l,0.2,mg/l,2,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Chlorophyll A,10/4/2018,479-61-8,TRUE,2.64,ug/l,NA,ug/l,0.16,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Copper,10/4/2018,7440-50-8,TRUE,4.4,ug/l,0.66,ug/l,1,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,HARDNESS (AS CACO3),10/4/2018,HARD,TRUE,101,mg/l,NA,mg/l,6.62,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Iron,10/4/2018,7439-89-6,TRUE,1600,ug/l,13,ug/l,100,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Lead,10/4/2018,7439-92-1,TRUE,1.5,ug/l,0.067,ug/l,1,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Magnesium,10/4/2018,7439-95-4,TRUE,7450,ug/l,29,ug/l,1000,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Nickel,10/4/2018,7440-02-0,TRUE,2.5,ug/l,0.26,ug/l,1,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Nitrate+Nitrite as Nitrogen,10/4/2018,NO3NO2N,TRUE,0.949,mg/l,7.00E-04,mg/l,0.002,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Nitrogen,10/4/2018,KN,TRUE,1.97,mg/l,NA,mg/l,0.1,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,"Nitrogen, ammonia (As N)",10/4/2018,7664-41-7,TRUE,0.0343,mg/l,8.00E-04,mg/l,0.005,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,"NITROGEN, KJELDAHL, TOTAL",10/4/2018,KN,TRUE,1.02,mg/l,0.08,mg/l,0.1,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,"NITROGEN, NITRATE (AS N)",10/4/2018,14797-55-8,TRUE,0.937,mg/l,NA,mg/l,0.01,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,"NITROGEN, NITRITE",10/4/2018,14797-65-0,TRUE,0.012,mg/l,0.007,mg/l,0.01,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,"PHOSPHORUS, TOTAL (AS P)",10/4/2018,7723-14-0,TRUE,0.185,mg/l,0.01,mg/l,0.025,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Silver,10/4/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-46.6-10042018-W,13-WALK-46.,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/4/2018,TDS,TRUE,190,mg/l,4,mg/l,10,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,TURBIDITY,10/4/2018,TURB,TRUE,9.9,ntu,0.06,ntu,0.1,,A,
13-WALK-46.6-10042018-W,13-WALK-46.,Zinc,10/4/2018,7440-66-6,TRUE,16.2,ug/l,2.5,ug/l,5,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,"ALKALINITY, TOTAL (AS CaCO3)",7/11/2018,ALK,TRUE,146,mg/l,1,mg/l,2,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Aluminum,7/11/2018,7429-90-5,TRUE,397,ug/l,11.5,ug/l,50,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Arsenic,7/11/2018,7440-38-2,TRUE,2.1,ug/l,0.39,ug/l,1,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Cadmium,7/11/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-60.1-07112018-W,13-WALK-60.,Calcium,7/11/2018,7440-70-2,TRUE,46600,ug/l,110,ug/l,1000,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,CHLORIDE (AS CL),7/11/2018,16887-00-6,TRUE,85.1,mg/l,0.5,mg/l,8,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Chlorophyll A,7/11/2018,479-61-8,TRUE,34.2,ug/l,NA,ug/l,1.6,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Copper,7/11/2018,7440-50-8,TRUE,2.3,ug/l,0.66,ug/l,1,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,HARDNESS (AS CACO3),7/11/2018,HARD,TRUE,190,mg/l,NA,mg/l,6.62,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Iron,7/11/2018,7439-89-6,TRUE,836,ug/l,13,ug/l,100,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Lead,7/11/2018,7439-92-1,TRUE,1.2,ug/l,0.067,ug/l,1,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Magnesium,7/11/2018,7439-95-4,TRUE,17900,ug/l,29,ug/l,1000,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Nickel,7/11/2018,7440-02-0,TRUE,1.7,ug/l,0.26,ug/l,1,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Nitrate+Nitrite as Nitrogen,7/11/2018,NO3NO2N,TRUE,1.05,mg/l,7.00E-04,mg/l,0.002,,R,Accuracy error
13-WALK-60.1-07112018-W,13-WALK-60.,Nitrogen,7/11/2018,KN,TRUE,1.83,mg/l,NA,mg/l,0.2,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,"Nitrogen, ammonia (As N)",7/11/2018,7664-41-7,TRUE,0.0055,mg/l,8.00E-04,mg/l,0.005,,R,Equipment Blank error
13-WALK-60.1-07112018-W,13-WALK-60.,"NITROGEN, KJELDAHL, TOTAL",7/11/2018,KN,TRUE,0.78,mg/l,0.08,mg/l,0.2,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,"NITROGEN, NITRATE (AS N)",7/11/2018,14797-55-8,TRUE,1.03,mg/l,NA,mg/l,0.01,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,"NITROGEN, NITRITE",7/11/2018,14797-65-0,TRUE,0.018,mg/l,0.007,mg/l,0.01,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,TRUE,0.091,mg/l,0.01,mg/l,0.025,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Silver,7/11/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-60.1-07112018-W,13-WALK-60.,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,TRUE,336,mg/l,4,mg/l,10,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,TURBIDITY,7/11/2018,TURB,TRUE,19.8,ntu,0.06,ntu,0.1,,A,
13-WALK-60.1-07112018-W,13-WALK-60.,Zinc,7/11/2018,7440-66-6,TRUE,13.4,ug/l,2.5,ug/l,5,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,"ALKALINITY, TOTAL (AS CaCO3)",7/24/2018,ALK,TRUE,86.8,mg/l,1,mg/l,2,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Aluminum,7/24/2018,7429-90-5,TRUE,464,ug/l,23,ug/l,100,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Arsenic,7/24/2018,7440-38-2,TRUE,1.5,ug/l,0.39,ug/l,1,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Cadmium,7/24/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-60.1-07242018-WS,13-WALK-60.,Calcium,7/24/2018,7440-70-2,TRUE,28400,ug/l,110,ug/l,1000,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,CHLORIDE (AS CL),7/24/2018,16887-00-6,TRUE,64.3,mg/l,0.2,mg/l,2,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Chlorophyll A,7/24/2018,479-61-8,TRUE,13.9,ug/l,NA,ug/l,1.1,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Copper,7/24/2018,7440-50-8,TRUE,3.1,ug/l,0.66,ug/l,1,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,HARDNESS (AS CACO3),7/24/2018,HARD,TRUE,106,mg/l,NA,mg/l,6.62,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Iron,7/24/2018,7439-89-6,TRUE,1020,ug/l,13,ug/l,100,N,R,lab error
13-WALK-60.1-07242018-WS,13-WALK-60.,Lead,7/24/2018,7439-92-1,TRUE,1.3,ug/l,0.067,ug/l,1,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Magnesium,7/24/2018,7439-95-4,TRUE,8460,ug/l,29,ug/l,1000,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Nickel,7/24/2018,7440-02-0,TRUE,1.4,ug/l,0.26,ug/l,1,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Nitrate+Nitrite as Nitrogen,7/24/2018,NO3NO2N,TRUE,0.521,mg/l,7.00E-04,mg/l,0.002,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Nitrogen,7/24/2018,KN,TRUE,1.59,mg/l,NA,mg/l,0.2,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,"Nitrogen, ammonia (As N)",7/24/2018,7664-41-7,TRUE,0.0528,mg/l,8.00E-04,mg/l,0.005,,R,Precision error
13-WALK-60.1-07242018-WS,13-WALK-60.,"NITROGEN, KJELDAHL, TOTAL",7/24/2018,KN,TRUE,1.07,mg/l,0.08,mg/l,0.2,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,"NITROGEN, NITRATE (AS N)",7/24/2018,14797-55-8,TRUE,0.521,mg/l,NA,mg/l,0.01,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,"NITROGEN, NITRITE",7/24/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-WALK-60.1-07242018-WS,13-WALK-60.,"PHOSPHORUS, TOTAL (AS P)",7/24/2018,7723-14-0,TRUE,0.0997,mg/l,0.002,mg/l,0.005,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Silver,7/24/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-60.1-07242018-WS,13-WALK-60.,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/24/2018,TDS,TRUE,226,mg/l,4,mg/l,10,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,TURBIDITY,7/24/2018,TURB,TRUE,15.1,ntu,0.06,ntu,0.1,,A,
13-WALK-60.1-07242018-WS,13-WALK-60.,Zinc,7/24/2018,7440-66-6,TRUE,19.6,ug/l,2.5,ug/l,5,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,TRUE,81.6,mg/l,1,mg/l,2,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,Aluminum,8/16/2018,7429-90-5,TRUE,289,ug/l,11.5,ug/l,50,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,Arsenic,8/16/2018,7440-38-2,TRUE,1.7,ug/l,0.39,ug/l,1,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,Cadmium,8/16/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-WALK-60.1-081618-WS,13-WALK-60.,Calcium,8/16/2018,7440-70-2,TRUE,26300,ug/l,110,ug/l,1000,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,CHLORIDE (AS CL),8/16/2018,16887-00-6,TRUE,40.6,mg/l,0.2,mg/l,2,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,Chlorophyll A,8/16/2018,479-61-8,TRUE,1.42,ug/l,NA,ug/l,0.08,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,Copper,8/16/2018,7440-50-8,TRUE,2.4,ug/l,0.66,ug/l,1,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,HARDNESS (AS CACO3),8/16/2018,HARD,TRUE,95,mg/l,NA,mg/l,6.62,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,Iron,8/16/2018,7439-89-6,TRUE,992,ug/l,13,ug/l,100,,A,
13-WALK-60.1-081618-WS,13-WALK-60.,Lead,8/16/2018,7439-92-1,TRUE,0.88,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
